workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded
user_531,The arms are curved upwards,3PDJHANYK79GEAI55JYU5SXFNJO6HL,329,noisy_pc_chair_0379_sigma_0.05,chair,ModelNet,66342d92d51f402d3f7e27638e63d848,chair,ShapeNet,False,chair/ShapeNet/66342d92d51f402d3f7e27638e63d848,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0379_sigma_0.05.npz,True,chair,chair,0,"['the', 'arms', 'are', 'curved', 'upwards']",5,the arms are curved upwards,val,test,val,test,"[1, 10, 2232, 16, 51, 209, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1349,The target is circular,3NC5L260MQFMPKX3APWOJ77SC21FOV,328,noisy_pc_2acb11399d4d6cc335836c728d324152_sigma_0.05,chair,ShapeNet,4b71f633ddb55c6e309160eb001312fe,chair,ShapeNet,False,chair/ShapeNet/4b71f633ddb55c6e309160eb001312fe,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_2acb11399d4d6cc335836c728d324152_sigma_0.05.npz,True,chair,chair,0,"['the', 'target', 'is', 'circular']",4,the target is circular,train,test,train,test,"[1, 10, 11, 7, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_688,the legs are thicker,3OLF68YTNBUXNG3206R6ICNO3ZJFAS,45,noisy_pc_chair_0595_sigma_0.05,chair,ModelNet,b5699ce2511433f3b28ede0f9f5a31e9,chair,ShapeNet,False,chair/ShapeNet/b5699ce2511433f3b28ede0f9f5a31e9,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0595_sigma_0.05.npz,True,chair,chair,0,"['the', 'legs', 'are', 'thick', '-er']",5,the legs are thick -er,train,test,train,test,"[1, 10, 547, 16, 54, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_591,There are no armrests,3OCHAWUVGQDKZF39CRAHIXQRC9VKXB,147,noisy_pc_47cd848a5584867b1e8791c225564ae0_sigma_0.05,chair,ShapeNet,e27cb29cc3df4d0330989b15eb158e03,chair,ShapeNet,False,chair/ShapeNet/e27cb29cc3df4d0330989b15eb158e03,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_47cd848a5584867b1e8791c225564ae0_sigma_0.05.npz,False,chair,chair,0,"['there', 'are', 'no', 'armrests']",4,there are no armrests,train,test,train,test,"[1, 15, 16, 123, 2271, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1651,The back is wooden,34QN5IT0T1KS7OVX0QO7JEUP79E08P,43,noisy_pc_chair_0344_sigma_0.05,chair,ModelNet,eda92b7bd76d8bb0b083574fdbdf0a98,chair,ShapeNet,False,chair/ShapeNet/eda92b7bd76d8bb0b083574fdbdf0a98,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0344_sigma_0.05.npz,True,chair,chair,0,"['the', 'back', 'is', 'wooden']",4,the back is wooden,train,test,train,test,"[1, 10, 183, 7, 2180, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2026,Its arms are connected to the back and the seat,337RC3OW07V3FWGWXCL09C6LL0IVLG,437,noisy_pc_2ed3b981a9827fb0392642605da2a1e7_sigma_0.05,chair,ShapeNet,91b738d40201bf18a413908c0e169330,chair,ShapeNet,False,chair/ShapeNet/91b738d40201bf18a413908c0e169330,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_2ed3b981a9827fb0392642605da2a1e7_sigma_0.05.npz,True,chair,chair,0,"['its', 'arms', 'are', 'connected', 'to', 'the', 'back', 'and', 'the', 'seat']",10,its arms are connected to the back and the seat,train,test,train,test,"[1, 5, 2232, 16, 127, 58, 10, 183, 47, 10, 2255, 2, 0, 0, 0, 0, 0, 0]"
user_591,The backrest is much taller,30OG32W0SW4C1LXVEZC5M0MOQX4ENE,286,noisy_pc_chair_0813_sigma_0.05,chair,ModelNet,bdd57499bf64fab6bf80985a99195eb8,chair,ShapeNet,False,chair/ShapeNet/bdd57499bf64fab6bf80985a99195eb8,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0813_sigma_0.05.npz,False,chair,chair,0,"['the', 'backrest', 'is', 'much', 'tall', '-er']",6,the backrest is much tall -er,train,test,train,test,"[1, 10, 2261, 7, 59, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1347,The overall shape is more rectangular,3A1COHJ8NLO3IO1TYYVSP6T6TJG8HL,68,noisy_pc_chair_0756_sigma_0.05,chair,ModelNet,6a254cc3d81881c91a3b39b07e4b3d0f,chair,ShapeNet,False,chair/ShapeNet/6a254cc3d81881c91a3b39b07e4b3d0f,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0756_sigma_0.05.npz,False,chair,chair,0,"['the', 'overall', 'shape', 'is', 'more', 'rectangular']",6,the overall shape is more rectangular,train,test,train,test,"[1, 10, 201, 93, 7, 34, 128, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1389,"The target has short, square shaped legs",3SB4CE2TJXOEN2UN00XSOJNV7YSXA2,34,noisy_pc_chair_0970_sigma_0.05,chair,ModelNet,f4f1aba65ebe48eb70930286c914896b,chair,ShapeNet,False,chair/ShapeNet/f4f1aba65ebe48eb70930286c914896b,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0970_sigma_0.05.npz,False,chair,chair,0,"['the', 'target', 'has', 'short', 'square', 'shaped', 'legs']",7,the target has short square shaped legs,train,test,train,test,"[1, 10, 11, 24, 8, 50, 14, 547, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_918,The back rest is short.,3COPXFW7XD5FQ61IQ000OK4OADLKPS,1002,noisy_pc_4b79197258fad3363efeda73d60343e4_sigma_0.05,chair,ShapeNet,bca8b73b32108ad6d42ec7e303174a87,chair,ShapeNet,False,chair/ShapeNet/bca8b73b32108ad6d42ec7e303174a87,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_4b79197258fad3363efeda73d60343e4_sigma_0.05.npz,False,chair,chair,0,"['the', 'back', 'rest', 'is', 'short']",5,the back rest is short,train,test,train,test,"[1, 10, 183, 1154, 7, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_920,The target's top back curls backwards.,39N5ACM9HGGV9AIRM39BYBQ8ZLQ9P8,117,noisy_pc_chair_0569_sigma_0.05,chair,ModelNet,2ae5f2290acacd7fd5b24cafb84903c7,chair,ShapeNet,False,chair/ShapeNet/2ae5f2290acacd7fd5b24cafb84903c7,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0569_sigma_0.05.npz,True,chair,chair,0,"['the', 'target', ""'s"", 'top', 'back', 'curls', 'backwards']",7,the target 's top back curls backwards,test,test,test,test,"[1, 10, 11, 12, 99, 183, 376, 479, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1651,Its back consists of four geometric openings,35USIKEBNT98O64G8HT7ACUB9Z56NA,97,noisy_pc_3ab0a1dcb23aa0f620bea10952746d3_sigma_0.05,chair,ShapeNet,5923697231e1bc86af38a3b0483df58,chair,ShapeNet,False,chair/ShapeNet/5923697231e1bc86af38a3b0483df58,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_3ab0a1dcb23aa0f620bea10952746d3_sigma_0.05.npz,True,chair,chair,0,"['its', 'back', 'consists', 'of', 'four', 'geometric', 'openings']",7,its back consists of four geometric openings,val,test,val,test,"[1, 5, 183, 789, 38, 322, 1588, 1125, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2025,The chair has two arm rests.,3IFS6Q0HJKCLX3RMIEJI69UM5M8ISM,202,noisy_pc_chair_0380_sigma_0.05,chair,ModelNet,5427106126c9851dc862eec8232fff1e,chair,ShapeNet,False,chair/ShapeNet/5427106126c9851dc862eec8232fff1e,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0380_sigma_0.05.npz,True,chair,chair,0,"['the', 'chair', 'has', 'two', 'arm', 'rests']",6,the chair has two arm rests,train,test,train,test,"[1, 10, 2251, 24, 17, 517, 540, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_571,The top rail of the backrest is not straight in the middle,34QN5IT0T1KS7OVX0QO7JEUP7ZP08G,81,noisy_pc_fad907934656c52ba1abaa6eee3840a6_sigma_0.05,chair,ShapeNet,64ed01e4a892fa8e498bd5a555c21b1c,chair,ShapeNet,False,chair/ShapeNet/64ed01e4a892fa8e498bd5a555c21b1c,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_fad907934656c52ba1abaa6eee3840a6_sigma_0.05.npz,True,chair,chair,0,"['the', 'top', 'rail', 'of', 'the', 'backrest', 'is', 'not', 'straight', 'in', 'the', 'middle']",12,the top rail of the backrest is not straight in the middle,train,test,train,test,"[1, 10, 99, 1940, 38, 10, 2261, 7, 40, 114, 90, 10, 232, 2, 0, 0, 0, 0]"
user_1577,seats one comfortably not three.,3QAPZX2QN66HL9T8K9F69NHML1002K,622,noisy_pc_2d1ebd7356968c0919fb4103277a6b93_sigma_0.05,chair,ShapeNet,7e8b24aab1f2681e595557081060d0b,chair,ShapeNet,False,chair/ShapeNet/7e8b24aab1f2681e595557081060d0b,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_2d1ebd7356968c0919fb4103277a6b93_sigma_0.05.npz,False,chair,chair,0,"['seats', 'one', 'comfortably', 'not', 'three']",5,seats one comfortably not three,train,test,train,test,"[1, 2280, 19, 2379, 40, 80, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_757,it has less width,3R6BYFZZP959JTBVBGJK2KYM4CRXFX,153,noisy_pc_chair_0009_sigma_0.05,chair,ModelNet,93001617daca67ebc8687ff9b0b4e4ac,chair,ShapeNet,False,chair/ShapeNet/93001617daca67ebc8687ff9b0b4e4ac,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0009_sigma_0.05.npz,False,chair,chair,0,"['it', 'has', 'less', 'width']",4,it has less width,train,test,train,test,"[1, 23, 24, 229, 358, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_786,Its seat's back edge is curved up,3HOSI13XH1HYN3SITANIKDS9CKYDD5,342,noisy_pc_1e92f53f3a191323d42b9650f19dd425_sigma_0.05,chair,ShapeNet,chair_0204,chair,ModelNet,False,chair/ModelNet/chair_0204,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_1e92f53f3a191323d42b9650f19dd425_sigma_0.05.npz,True,chair,chair,0,"['its', 'seat', ""'s"", 'back', 'edge', 'is', 'curved', 'up']",8,its seat 's back edge is curved up,train,test,train,test,"[1, 5, 2255, 12, 183, 631, 7, 51, 269, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_801,There are no legs and the entire base rests on the ground.,3U84XHCDIE6OQ8ELSHBM81H6NQ04Z5,92,noisy_pc_chair_0974_sigma_0.05,chair,ModelNet,b63fb0d22a44ff698cbb8bac2032149c,chair,ShapeNet,False,chair/ShapeNet/b63fb0d22a44ff698cbb8bac2032149c,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0974_sigma_0.05.npz,True,chair,chair,0,"['there', 'are', 'no', 'legs', 'and', 'the', 'entire', 'base', 'rests', 'on', 'the', 'ground']",12,there are no legs and the entire base rests on the ground,train,test,train,test,"[1, 15, 16, 123, 547, 47, 10, 516, 103, 540, 20, 10, 299, 2, 0, 0, 0, 0]"
user_786,It does NOT have a writing arm,3OONKJ5DKECWC3LN5NAS0HG8DC9BO7,205,noisy_pc_eb1019c438090004db6175ef18ad3f80_sigma_0.05,chair,ShapeNet,bb04dc0b336abf4b263915c09bc4854f,chair,ShapeNet,False,chair/ShapeNet/bb04dc0b336abf4b263915c09bc4854f,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_eb1019c438090004db6175ef18ad3f80_sigma_0.05.npz,False,chair,chair,0,"['it', 'does', 'not', 'have', 'a', 'writing', 'arm']",7,it does not have a writing arm,train,test,train,test,"[1, 23, 39, 40, 84, 26, 736, 517, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1838,Target is shorter.,39JEC7537WUACSMQKZS16TGYRNYVCM,125,noisy_pc_c1d4fcbf5bb6ad11c5beea20858a99d5_sigma_0.05,chair,ShapeNet,fb4e388b57e36e7ceca29403b7226aa1,chair,ShapeNet,False,chair/ShapeNet/fb4e388b57e36e7ceca29403b7226aa1,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_c1d4fcbf5bb6ad11c5beea20858a99d5_sigma_0.05.npz,True,chair,chair,0,"['target', 'is', 'short', '-er']",4,target is short -er,train,test,train,test,"[1, 11, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1128,it has a more artistic design,3PB5A5BD0XZLIE1Z4NL4Q6LA3747GL,65,noisy_pc_chair_0618_sigma_0.05,chair,ModelNet,fdd7090f3ca12395a7ae19ac44244eae,chair,ShapeNet,False,chair/ShapeNet/fdd7090f3ca12395a7ae19ac44244eae,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0618_sigma_0.05.npz,False,chair,chair,0,"['it', 'has', 'a', 'more', 'artistic', 'design']",6,it has a more artistic design,train,test,train,test,"[1, 23, 24, 26, 34, 457, 192, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1712,it is an office chair on wheels,3GS6S824SSQ6ILJMZZ6B86TOX54WNF,55,noisy_pc_chair_0803_sigma_0.05,chair,ModelNet,3919e93cc1f3bf5bd7f7a4c4609b0913,chair,ShapeNet,False,chair/ShapeNet/3919e93cc1f3bf5bd7f7a4c4609b0913,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0803_sigma_0.05.npz,False,chair,chair,0,"['it', 'is', 'an', 'office', 'chair', 'on', 'wheels']",7,it is an office chair on wheels,train,test,train,test,"[1, 23, 7, 72, 2266, 2251, 20, 1013, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1246,the chair legs are more in width,3VE8AYVF8OQJ4SAN387SMLHTD7P8FF,72,noisy_pc_chair_0432_sigma_0.05,chair,ModelNet,bb88bf9eb071f85bb232f4221eaa5610,chair,ShapeNet,False,chair/ShapeNet/bb88bf9eb071f85bb232f4221eaa5610,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0432_sigma_0.05.npz,True,chair,chair,0,"['the', 'chair', 'legs', 'are', 'more', 'in', 'width']",7,the chair legs are more in width,train,test,train,test,"[1, 10, 2251, 547, 16, 34, 90, 358, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1585,The arms of the chair are shorter and wider,336YQZE83X76NKJ2RX425RRB8G85ML,289,noisy_pc_6b95ac6189a395d3fa8cf35dd917fad6_sigma_0.05,chair,ShapeNet,551be68d484c8910f91663a74ccd2338,chair,ShapeNet,False,chair/ShapeNet/551be68d484c8910f91663a74ccd2338,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_6b95ac6189a395d3fa8cf35dd917fad6_sigma_0.05.npz,True,chair,chair,0,"['the', 'arms', 'of', 'the', 'chair', 'are', 'short', '-er', 'and', 'wide', '-er']",11,the arms of the chair are short -er and wide -er,train,test,train,test,"[1, 10, 2232, 38, 10, 2251, 16, 8, 9, 47, 83, 9, 2, 0, 0, 0, 0, 0]"
user_2120,The chair is an armchair.,358010RM5GMYFQXLBVOOK618S6FVXJ,36,noisy_pc_6c5b15a19101456219cb07ecb5b4102_sigma_0.05,chair,ShapeNet,5a3ac1ba6f751bed79368d1198f406e7,chair,ShapeNet,False,chair/ShapeNet/5a3ac1ba6f751bed79368d1198f406e7,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_6c5b15a19101456219cb07ecb5b4102_sigma_0.05.npz,False,chair,chair,0,"['the', 'chair', 'is', 'an', 'armchair']",5,the chair is an armchair,train,test,train,test,"[1, 10, 2251, 7, 72, 2283, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1246,chair legs are more ornate,3BXQMRHWK1RN8Z9HSYCAD3JR7SPUM6,79,noisy_pc_1e40fef11894c4b9ce4f274577283b16_sigma_0.05,chair,ShapeNet,3d7ebe5de86294b3f6bcd046624c43c9,chair,ShapeNet,False,chair/ShapeNet/3d7ebe5de86294b3f6bcd046624c43c9,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_1e40fef11894c4b9ce4f274577283b16_sigma_0.05.npz,False,chair,chair,0,"['chair', 'legs', 'are', 'more', 'ornate']",5,chair legs are more ornate,train,test,train,test,"[1, 2251, 547, 16, 34, 191, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_607,The chair has crest design on top.,3TUI152ZZDGYKHGBI397JAYZ6BPQ1K,106,noisy_pc_chair_0396_sigma_0.05,chair,ModelNet,2b4f2fc77c47056eaefb25a27e962525,chair,ShapeNet,False,chair/ShapeNet/2b4f2fc77c47056eaefb25a27e962525,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0396_sigma_0.05.npz,False,chair,chair,0,"['the', 'chair', 'has', 'crest', 'design', 'on', 'top']",7,the chair has crest design on top,train,test,train,test,"[1, 10, 2251, 24, 2286, 192, 20, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1651,The back is square shaped,3IKZ72A5B6947ZXR9AWB4I7O26INFK,59,noisy_pc_1cc3513e4d81516267510d684b7bfd11_sigma_0.05,chair,ShapeNet,699fb3293e219808599dcc439b161a52,chair,ShapeNet,False,chair/ShapeNet/699fb3293e219808599dcc439b161a52,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_1cc3513e4d81516267510d684b7bfd11_sigma_0.05.npz,False,chair,chair,0,"['the', 'back', 'is', 'square', 'shaped']",5,the back is square shaped,test,test,test,test,"[1, 10, 183, 7, 50, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1298,It is a rocking chair,3VHP9MDGRPDLGV00KKNXO7DC3U8CFF,150,noisy_pc_62257f79605faa66e6fe3612af521500_sigma_0.05,chair,ShapeNet,67bee683e394395d84ea893d074ffaa1,chair,ShapeNet,False,chair/ShapeNet/67bee683e394395d84ea893d074ffaa1,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_62257f79605faa66e6fe3612af521500_sigma_0.05.npz,True,chair,chair,0,"['it', 'is', 'a', 'rocking', 'chair']",5,it is a rocking chair,train,test,train,test,"[1, 23, 7, 26, 2272, 2251, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2120,The armchair has shorter but thicker legs.,3YW4XOSQKSEQCANSZCTCTBVO9KMU1W,93,noisy_pc_fee36ec8c8ae503fc68456e8da5b9a30_sigma_0.05,chair,ShapeNet,9faefdf6814aaa975510d59f3ab1ed64,chair,ShapeNet,False,chair/ShapeNet/9faefdf6814aaa975510d59f3ab1ed64,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_fee36ec8c8ae503fc68456e8da5b9a30_sigma_0.05.npz,True,chair,chair,0,"['the', 'armchair', 'has', 'short', '-er', 'but', 'thick', '-er', 'legs']",9,the armchair has short -er but thick -er legs,train,test,train,test,"[1, 10, 2283, 24, 8, 9, 207, 54, 9, 547, 2, 0, 0, 0, 0, 0, 0, 0]"
user_238,The target has a cross rail that is thinner in height.,3I3WADAZ9SXUNN4E4DJFXVGG3DK5OR,207,noisy_pc_c69d5899d85eab9c173b9f28a2caa84d_sigma_0.05,chair,ShapeNet,6a9dce6566cd61652b339ec555ba3bfc,chair,ShapeNet,False,chair/ShapeNet/6a9dce6566cd61652b339ec555ba3bfc,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_c69d5899d85eab9c173b9f28a2caa84d_sigma_0.05.npz,False,chair,chair,0,"['the', 'target', 'has', 'a', 'cross', 'rail', 'that', 'is', 'thin', '-er', 'in', 'height']",12,the target has a cross rail that is thin -er in height,val,test,val,test,"[1, 10, 11, 24, 26, 28, 1940, 172, 7, 60, 9, 90, 117, 2, 0, 0, 0, 0]"
user_1347,The chair has no arms,3QY5DC2MXTDH2PH06B8XIDZIAYQFUB,91,noisy_pc_chair_0643_sigma_0.05,chair,ModelNet,a63ceaceaaae4af9753496ba23f2183,chair,ShapeNet,False,chair/ShapeNet/a63ceaceaaae4af9753496ba23f2183,100pcPerClassOutput/chair/sigma_0.05/noisy_pc_chair_0643_sigma_0.05.npz,False,chair,chair,0,"['the', 'chair', 'has', 'no', 'arms']",5,the chair has no arms,train,test,train,test,"[1, 10, 2251, 24, 123, 2232, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
